Bandit,Reward,Algorithm
2,4.097379762394236,Epsilon Greedy
3,4.748031261039995,Epsilon Greedy
0,4.445763018747373,Epsilon Greedy
1,4.457675389137089,Epsilon Greedy
2,4.646819790051426,Epsilon Greedy
3,4.983890666293634,Epsilon Greedy
0,4.794462530330181,Epsilon Greedy
1,4.420072390804148,Epsilon Greedy
2,4.027427817591832,Epsilon Greedy
3,4.3577655222599665,Epsilon Greedy
0,4.288534333470316,Epsilon Greedy
1,4.239693199768986,Epsilon Greedy
2,4.279806701742391,Epsilon Greedy
3,4.769031408210269,Epsilon Greedy
0,4.501340787918738,Epsilon Greedy
1,4.775226278841743,Epsilon Greedy
2,4.486518127206912,Epsilon Greedy
3,4.856028351535433,Epsilon Greedy
0,4.130959528877062,Epsilon Greedy
1,4.103886047863162,Epsilon Greedy
2,4.100667380373623,Epsilon Greedy
3,4.220850716971255,Epsilon Greedy
0,4.363087501396756,Epsilon Greedy
1,4.917807731118249,Epsilon Greedy
2,4.794290634854385,Epsilon Greedy
3,4.8846713390532,Epsilon Greedy
0,4.215879000820783,Epsilon Greedy
1,4.2707808823247255,Epsilon Greedy
2,4.883053696079085,Epsilon Greedy
3,4.519849760168619,Epsilon Greedy
0,4.736486707312322,Epsilon Greedy
1,4.572555642579199,Epsilon Greedy
2,4.201044097677236,Epsilon Greedy
3,4.958930449211998,Epsilon Greedy
0,4.552027047899411,Epsilon Greedy
1,4.700133988163094,Epsilon Greedy
2,4.1017835355311325,Epsilon Greedy
3,4.583846964827696,Epsilon Greedy
0,4.363421711779946,Epsilon Greedy
1,4.080214175461446,Epsilon Greedy
2,4.026012264463763,Epsilon Greedy
3,4.470928964211188,Epsilon Greedy
0,4.577121249285392,Epsilon Greedy
1,4.039549755715504,Epsilon Greedy
2,4.729378549455106,Epsilon Greedy
3,4.9515381270921335,Epsilon Greedy
0,4.312670169526397,Epsilon Greedy
1,4.41000256801216,Epsilon Greedy
2,4.439536782609871,Epsilon Greedy
3,4.450290693501322,Epsilon Greedy
0,4.157654533188204,Epsilon Greedy
1,4.230922322097988,Epsilon Greedy
2,4.306291992787673,Epsilon Greedy
3,4.7257968041919165,Epsilon Greedy
0,4.009541955632627,Epsilon Greedy
1,4.261420706445038,Epsilon Greedy
2,4.650527318582315,Epsilon Greedy
3,4.181203198621461,Epsilon Greedy
0,4.860900800737403,Epsilon Greedy
1,4.047897200116467,Epsilon Greedy
2,4.795975216734969,Epsilon Greedy
3,4.727945241011424,Epsilon Greedy
0,4.399548934097493,Epsilon Greedy
1,4.698687513257241,Epsilon Greedy
2,4.052324621302347,Epsilon Greedy
3,4.7104941575445025,Epsilon Greedy
0,4.95571285256364,Epsilon Greedy
1,4.537431157406167,Epsilon Greedy
2,4.137056527386057,Epsilon Greedy
3,4.036528454266876,Epsilon Greedy
0,4.0464184245692945,Epsilon Greedy
1,4.610505392503346,Epsilon Greedy
2,4.781824116389655,Epsilon Greedy
3,4.350764939383073,Epsilon Greedy
0,4.409482617736434,Epsilon Greedy
1,4.7395119317068986,Epsilon Greedy
2,4.637867794520644,Epsilon Greedy
3,4.107731366072419,Epsilon Greedy
0,4.670339741470425,Epsilon Greedy
1,4.527474529285724,Epsilon Greedy
2,4.320397106869984,Epsilon Greedy
3,4.800248885740338,Epsilon Greedy
0,4.5468164111075815,Epsilon Greedy
1,4.74525818701521,Epsilon Greedy
2,4.702322188088114,Epsilon Greedy
3,4.193823777907154,Epsilon Greedy
0,4.440805877952436,Epsilon Greedy
1,4.22301379848794,Epsilon Greedy
2,4.2550690732050205,Epsilon Greedy
3,4.644833930679095,Epsilon Greedy
0,4.931616809753557,Epsilon Greedy
1,4.61129760619532,Epsilon Greedy
2,4.466331893482415,Epsilon Greedy
3,4.060199478550152,Epsilon Greedy
0,4.16440395564255,Epsilon Greedy
1,4.3046027595274925,Epsilon Greedy
2,4.282473857968886,Epsilon Greedy
3,4.6114462801601555,Epsilon Greedy
0,4.7844228891977,Epsilon Greedy
1,4.905146167022108,Epsilon Greedy
2,4.194434396538472,Epsilon Greedy
3,4.918753593656863,Epsilon Greedy
0,4.436159826098536,Epsilon Greedy
1,4.1028541685904,Epsilon Greedy
2,4.5355792170919305,Epsilon Greedy
3,4.738993355669914,Epsilon Greedy
0,4.669246604559909,Epsilon Greedy
1,4.926250432712178,Epsilon Greedy
2,4.3325970455796075,Epsilon Greedy
3,4.221874699340956,Epsilon Greedy
0,4.385470339481961,Epsilon Greedy
1,4.351929182202447,Epsilon Greedy
2,4.148639902931796,Epsilon Greedy
3,4.409724318799743,Epsilon Greedy
0,4.275863946948498,Epsilon Greedy
1,4.980314028282151,Epsilon Greedy
2,4.613205945490319,Epsilon Greedy
3,4.899448361521647,Epsilon Greedy
0,4.514645655402874,Epsilon Greedy
1,4.208042731551397,Epsilon Greedy
2,4.1051690135327235,Epsilon Greedy
3,4.0984922075067685,Epsilon Greedy
0,4.082739494846351,Epsilon Greedy
1,4.3182619414507215,Epsilon Greedy
2,4.378822777877243,Epsilon Greedy
3,4.446686128053473,Epsilon Greedy
0,4.85252378625952,Epsilon Greedy
1,4.650971584332823,Epsilon Greedy
2,4.282319792836414,Epsilon Greedy
3,4.999138552358947,Epsilon Greedy
0,4.14593363235901,Epsilon Greedy
1,4.236156644502628,Epsilon Greedy
2,4.33626781127808,Epsilon Greedy
3,4.131114002761526,Epsilon Greedy
0,4.424080657747712,Epsilon Greedy
1,4.3872104183530105,Epsilon Greedy
2,4.315983068045076,Epsilon Greedy
3,4.42048601356753,Epsilon Greedy
0,4.422016517523342,Epsilon Greedy
1,4.214008480326326,Epsilon Greedy
2,4.983139967567091,Epsilon Greedy
3,4.499592418863516,Epsilon Greedy
0,4.6331978756647345,Epsilon Greedy
1,4.692966176240531,Epsilon Greedy
2,4.697774534470643,Epsilon Greedy
3,4.446629210282448,Epsilon Greedy
0,4.649145228404711,Epsilon Greedy
1,4.985485033589569,Epsilon Greedy
2,4.9863893503157275,Epsilon Greedy
3,4.5903307938374995,Epsilon Greedy
0,4.314619629514406,Epsilon Greedy
1,4.787833810210682,Epsilon Greedy
2,4.221278134561764,Epsilon Greedy
3,4.790265841786912,Epsilon Greedy
0,4.903786545830397,Epsilon Greedy
1,4.766314364761311,Epsilon Greedy
2,4.847370001319089,Epsilon Greedy
3,4.515141316357973,Epsilon Greedy
0,4.037281133568063,Epsilon Greedy
1,4.881371025837331,Epsilon Greedy
2,4.03218921158764,Epsilon Greedy
3,4.581855391152006,Epsilon Greedy
0,4.4862894371502104,Epsilon Greedy
1,4.905463367165362,Epsilon Greedy
2,4.7632824019848545,Epsilon Greedy
3,4.373341076920495,Epsilon Greedy
0,4.211171538399259,Epsilon Greedy
1,4.594540851527727,Epsilon Greedy
2,4.990116600172613,Epsilon Greedy
3,4.071385237580277,Epsilon Greedy
0,4.053881951401856,Epsilon Greedy
1,4.467181883742185,Epsilon Greedy
2,4.48231140002565,Epsilon Greedy
3,4.273936910046803,Epsilon Greedy
0,4.733578986736686,Epsilon Greedy
1,4.044187964824784,Epsilon Greedy
2,4.43596207414024,Epsilon Greedy
3,4.994049995405428,Epsilon Greedy
0,4.038364860433993,Epsilon Greedy
1,4.024223857087095,Epsilon Greedy
2,4.618887087405379,Epsilon Greedy
3,4.968720637994268,Epsilon Greedy
0,4.658578879958879,Epsilon Greedy
1,4.273902641974869,Epsilon Greedy
2,4.0080328740661955,Epsilon Greedy
3,4.278002001146142,Epsilon Greedy
0,4.961401786331094,Epsilon Greedy
1,4.216400803779845,Epsilon Greedy
2,4.453227525977561,Epsilon Greedy
3,4.899481694916713,Epsilon Greedy
0,4.634278906250437,Epsilon Greedy
1,4.439358796172486,Epsilon Greedy
2,4.304145144089922,Epsilon Greedy
3,4.346175652089927,Epsilon Greedy
0,4.159982315689646,Epsilon Greedy
1,4.620663819603749,Epsilon Greedy
2,4.219835957890896,Epsilon Greedy
3,4.544171802425174,Epsilon Greedy
0,4.442134384046769,Epsilon Greedy
1,4.667762025965585,Epsilon Greedy
2,4.3117544693253675,Epsilon Greedy
3,4.001490858020447,Epsilon Greedy
0,4.17618248856297,Epsilon Greedy
1,4.43759832789143,Epsilon Greedy
2,4.538491356812579,Epsilon Greedy
3,4.26649062742243,Epsilon Greedy
0,4.921354989730569,Epsilon Greedy
1,4.622727234037168,Epsilon Greedy
2,4.748776736083864,Epsilon Greedy
3,4.293383569226071,Epsilon Greedy
0,4.820687151399312,Epsilon Greedy
1,4.264947191181836,Epsilon Greedy
2,4.970173364983316,Epsilon Greedy
3,4.274154927141296,Epsilon Greedy
0,4.574961200102454,Epsilon Greedy
1,4.24119273880092,Epsilon Greedy
2,4.9708896871561805,Epsilon Greedy
3,4.6025108263888495,Epsilon Greedy
0,4.958042705724659,Epsilon Greedy
1,4.826888202540066,Epsilon Greedy
2,4.402800546269915,Epsilon Greedy
3,4.450448706425585,Epsilon Greedy
0,4.298074205680949,Epsilon Greedy
1,4.210729323527741,Epsilon Greedy
2,4.533148195900271,Epsilon Greedy
3,4.86394926186347,Epsilon Greedy
0,4.157616746869744,Epsilon Greedy
1,4.685503650793445,Epsilon Greedy
2,4.8076414950351225,Epsilon Greedy
3,4.430624256656369,Epsilon Greedy
0,4.867094918658633,Epsilon Greedy
1,4.762192482564105,Epsilon Greedy
2,4.556224372816999,Epsilon Greedy
3,4.442435161726563,Epsilon Greedy
0,4.19854684788229,Epsilon Greedy
1,4.872112143431062,Epsilon Greedy
2,4.998976106424253,Epsilon Greedy
3,4.313003230652936,Epsilon Greedy
0,4.240508467333121,Epsilon Greedy
1,4.369893517647041,Epsilon Greedy
2,4.327154765116905,Epsilon Greedy
3,4.781509155780368,Epsilon Greedy
0,4.813890824215833,Epsilon Greedy
1,4.052700203481858,Epsilon Greedy
2,4.574727882694576,Epsilon Greedy
3,4.357702648821613,Epsilon Greedy
0,4.548167605254411,Epsilon Greedy
1,4.964710863640163,Epsilon Greedy
2,4.209776190363477,Epsilon Greedy
3,4.651408424307532,Epsilon Greedy
0,4.268703362330512,Epsilon Greedy
1,4.3703839179516475,Epsilon Greedy
2,4.5620523531727315,Epsilon Greedy
3,4.26485245172332,Epsilon Greedy
0,4.7028370109308835,Epsilon Greedy
1,4.774098928025509,Epsilon Greedy
2,4.500960288829795,Epsilon Greedy
3,4.841012507446186,Epsilon Greedy
0,4.390504544290568,Epsilon Greedy
1,4.1164861809630064,Epsilon Greedy
2,4.7836665609746145,Epsilon Greedy
3,4.130147679701946,Epsilon Greedy
0,4.895803301835579,Epsilon Greedy
1,4.010414619964754,Epsilon Greedy
2,4.948902348009691,Epsilon Greedy
3,4.921777268577894,Epsilon Greedy
0,4.845548583485485,Epsilon Greedy
1,4.086377227592983,Epsilon Greedy
2,4.627248755564484,Epsilon Greedy
3,4.111958434925825,Epsilon Greedy
0,4.701363515851601,Epsilon Greedy
1,4.472191200230449,Epsilon Greedy
2,4.237343890162634,Epsilon Greedy
3,4.25655406381157,Epsilon Greedy
0,4.267014537421215,Epsilon Greedy
1,4.129918573720612,Epsilon Greedy
2,4.124515242009646,Epsilon Greedy
3,4.702685716690565,Epsilon Greedy
0,4.871425668610806,Epsilon Greedy
1,4.281007078723825,Epsilon Greedy
2,4.574477405011801,Epsilon Greedy
3,4.705801310007617,Epsilon Greedy
0,4.748428554930813,Epsilon Greedy
1,4.96008053114621,Epsilon Greedy
2,4.692526195572025,Epsilon Greedy
3,4.999104245188888,Epsilon Greedy
0,4.461236942068012,Epsilon Greedy
1,4.083538542444965,Epsilon Greedy
2,4.170294994965047,Epsilon Greedy
3,4.717702228137846,Epsilon Greedy
0,4.627543280780167,Epsilon Greedy
1,4.269728899882367,Epsilon Greedy
2,4.72044587569157,Epsilon Greedy
3,4.511057932364485,Epsilon Greedy
0,4.97851692996209,Epsilon Greedy
1,4.460506578883421,Epsilon Greedy
2,4.5641123170622775,Epsilon Greedy
3,4.561455169682162,Epsilon Greedy
0,4.8567834721407115,Epsilon Greedy
1,4.530860466994214,Epsilon Greedy
2,4.312825085995973,Epsilon Greedy
3,4.717599681451617,Epsilon Greedy
0,4.126218681011615,Epsilon Greedy
1,4.702421166924182,Epsilon Greedy
2,4.007315749938148,Epsilon Greedy
3,4.877604247567244,Epsilon Greedy
0,4.972528878852964,Epsilon Greedy
1,4.468674332054157,Epsilon Greedy
2,4.64296211022285,Epsilon Greedy
3,4.3928671938049995,Epsilon Greedy
0,4.9129040598603275,Epsilon Greedy
1,4.062876663455118,Epsilon Greedy
2,4.7182586296900855,Epsilon Greedy
3,4.7177937326325505,Epsilon Greedy
0,4.401483280717584,Epsilon Greedy
1,4.347743657501827,Epsilon Greedy
2,4.128463070308601,Epsilon Greedy
3,4.29108459435208,Epsilon Greedy
0,4.789506835337547,Epsilon Greedy
1,4.7607252740718575,Epsilon Greedy
2,4.167786452381406,Epsilon Greedy
3,4.262730415357312,Epsilon Greedy
0,4.831975560194062,Epsilon Greedy
1,4.652212775041852,Epsilon Greedy
2,4.930086952423438,Epsilon Greedy
3,4.696144766326429,Epsilon Greedy
0,4.040865137376079,Epsilon Greedy
1,4.990324841963554,Epsilon Greedy
2,4.246624856241352,Epsilon Greedy
3,4.929871444740066,Epsilon Greedy
0,4.012751591798359,Epsilon Greedy
1,4.2476491611309175,Epsilon Greedy
2,4.645397644331328,Epsilon Greedy
3,4.756993727780329,Epsilon Greedy
0,4.041804382982686,Epsilon Greedy
1,4.0861451598986225,Epsilon Greedy
2,4.995657870155849,Epsilon Greedy
3,4.07001137825423,Epsilon Greedy
0,4.046342512488615,Epsilon Greedy
1,4.111277872774027,Epsilon Greedy
2,4.159199236486994,Epsilon Greedy
3,4.006577977115851,Epsilon Greedy
0,4.926192875450129,Epsilon Greedy
1,4.500727233655084,Epsilon Greedy
2,4.829286827933192,Epsilon Greedy
3,4.67998440897796,Epsilon Greedy
0,4.179565060828785,Epsilon Greedy
1,4.061962172173187,Epsilon Greedy
2,4.5182786556634165,Epsilon Greedy
3,4.433639849515842,Epsilon Greedy
0,4.182736155610498,Epsilon Greedy
1,4.997516548879576,Epsilon Greedy
2,4.271075809680517,Epsilon Greedy
3,4.272236093691731,Epsilon Greedy
0,4.964868828743481,Epsilon Greedy
1,4.314612111785511,Epsilon Greedy
2,4.609861159396052,Epsilon Greedy
3,4.966269110166944,Epsilon Greedy
0,4.873261090072921,Epsilon Greedy
1,4.52131745594257,Epsilon Greedy
2,4.089860151419709,Epsilon Greedy
3,4.355334507499674,Epsilon Greedy
0,4.682156209884406,Epsilon Greedy
1,4.989855049999876,Epsilon Greedy
2,4.573089655316814,Epsilon Greedy
3,4.588488723708222,Epsilon Greedy
0,4.047274137453025,Epsilon Greedy
1,4.517033168566712,Epsilon Greedy
2,4.0729465076967175,Epsilon Greedy
3,4.504657890134742,Epsilon Greedy
0,4.866151039039639,Epsilon Greedy
1,4.136879279792594,Epsilon Greedy
2,4.173837737732153,Epsilon Greedy
3,4.383974992510742,Epsilon Greedy
0,4.299627098899538,Epsilon Greedy
1,4.3047179689443595,Epsilon Greedy
2,4.834502172354258,Epsilon Greedy
3,4.821577002307442,Epsilon Greedy
0,4.327411590950235,Epsilon Greedy
1,4.216663776924662,Epsilon Greedy
2,4.26250497787538,Epsilon Greedy
3,4.546348931633543,Epsilon Greedy
0,4.273380417717145,Epsilon Greedy
1,4.974179399872568,Epsilon Greedy
2,4.34275043529781,Epsilon Greedy
3,4.774689691315137,Epsilon Greedy
0,4.198935252490736,Epsilon Greedy
1,4.4016129540948565,Epsilon Greedy
2,4.44471823035132,Epsilon Greedy
3,4.103639877231525,Epsilon Greedy
0,4.827514647462497,Epsilon Greedy
1,4.792893294371682,Epsilon Greedy
2,4.270920406001603,Epsilon Greedy
3,4.358050312747434,Epsilon Greedy
0,4.105178255094453,Epsilon Greedy
1,4.589484101744601,Epsilon Greedy
2,4.878550479263907,Epsilon Greedy
3,4.495811795429337,Epsilon Greedy
0,4.721794785747642,Epsilon Greedy
1,4.769241807642937,Epsilon Greedy
2,4.758242007540918,Epsilon Greedy
3,4.661267337756475,Epsilon Greedy
0,4.070157169950759,Epsilon Greedy
1,4.121015341333286,Epsilon Greedy
2,4.090445156253451,Epsilon Greedy
3,4.431230669617129,Epsilon Greedy
0,4.534871254977901,Epsilon Greedy
1,4.008467594858599,Epsilon Greedy
2,4.542203649917842,Epsilon Greedy
3,4.198749238213939,Epsilon Greedy
0,4.260332579108775,Epsilon Greedy
1,4.874507814979592,Epsilon Greedy
2,4.493693255052376,Epsilon Greedy
3,4.3942187000659,Epsilon Greedy
0,4.252964226878819,Epsilon Greedy
1,4.151332744178558,Epsilon Greedy
2,4.609252965506313,Epsilon Greedy
3,4.09935535673301,Epsilon Greedy
0,4.10820129473086,Epsilon Greedy
1,4.376347223382538,Epsilon Greedy
2,4.636044929778052,Epsilon Greedy
3,4.2840238457624,Epsilon Greedy
0,4.19810913829249,Epsilon Greedy
1,4.16241703693935,Epsilon Greedy
2,4.490151054846659,Epsilon Greedy
3,4.1383313868640546,Epsilon Greedy
0,4.109854146391815,Epsilon Greedy
1,4.2967754612804265,Epsilon Greedy
2,4.639098935532705,Epsilon Greedy
3,4.254171404929693,Epsilon Greedy
0,4.511058955902603,Epsilon Greedy
1,4.294777879326503,Epsilon Greedy
2,4.494552373888307,Epsilon Greedy
3,4.682459564340254,Epsilon Greedy
0,4.6678124823076,Epsilon Greedy
1,4.208103742205555,Epsilon Greedy
2,4.4132737462762,Epsilon Greedy
3,4.7702274655499854,Epsilon Greedy
0,4.953635826315222,Epsilon Greedy
1,4.1062154724705895,Epsilon Greedy
2,4.9542204861079835,Epsilon Greedy
3,4.534497761784182,Epsilon Greedy
0,4.34429470096821,Epsilon Greedy
1,4.964866830168441,Epsilon Greedy
2,4.307734649036334,Epsilon Greedy
3,4.986519121136028,Epsilon Greedy
0,4.833018544231257,Epsilon Greedy
1,4.4401267594263505,Epsilon Greedy
2,4.909462995900581,Epsilon Greedy
3,4.582717745453937,Epsilon Greedy
0,4.130370430970155,Epsilon Greedy
1,4.501801120140513,Epsilon Greedy
2,4.141310383275204,Epsilon Greedy
3,4.6194781612979705,Epsilon Greedy
0,4.169753775928126,Epsilon Greedy
1,4.433254394701963,Epsilon Greedy
2,4.08740750407704,Epsilon Greedy
3,4.227531530884815,Epsilon Greedy
0,4.770415927823731,Epsilon Greedy
1,4.622375938287165,Epsilon Greedy
2,4.576169651432618,Epsilon Greedy
3,4.843913958137367,Epsilon Greedy
0,4.3603778366719705,Epsilon Greedy
1,4.940884465039018,Epsilon Greedy
2,4.3530666134334,Epsilon Greedy
3,4.331028997701785,Epsilon Greedy
0,4.22740697523915,Epsilon Greedy
1,4.131595186384731,Epsilon Greedy
2,4.501903690151411,Epsilon Greedy
3,4.407404104359446,Epsilon Greedy
0,4.8460065661577225,Epsilon Greedy
1,4.672503813920309,Epsilon Greedy
2,4.466451291042335,Epsilon Greedy
3,4.776009097277097,Epsilon Greedy
0,4.06027132250857,Epsilon Greedy
1,4.039203186282686,Epsilon Greedy
2,4.835299813722122,Epsilon Greedy
3,4.152220769213643,Epsilon Greedy
0,4.0563704094666875,Epsilon Greedy
1,4.234909765948657,Epsilon Greedy
2,4.701388249705269,Epsilon Greedy
3,4.802672310964815,Epsilon Greedy
0,4.480699472217107,Epsilon Greedy
1,4.601500400816309,Epsilon Greedy
2,4.802566833177494,Epsilon Greedy
3,4.392698706562627,Epsilon Greedy
0,4.645480302104216,Epsilon Greedy
1,4.5817825215090995,Epsilon Greedy
2,4.284587338645383,Epsilon Greedy
3,4.495860469564012,Epsilon Greedy
0,4.4335852529420094,Epsilon Greedy
1,4.7272720652700855,Epsilon Greedy
2,4.90260610932653,Epsilon Greedy
3,4.466547042600289,Epsilon Greedy
0,4.920897960806785,Epsilon Greedy
1,4.8741778937972216,Epsilon Greedy
2,4.023347656446214,Epsilon Greedy
3,4.7251827812368035,Epsilon Greedy
0,4.895723237160647,Epsilon Greedy
1,4.722614277633407,Epsilon Greedy
2,4.964768549361416,Epsilon Greedy
3,4.357270022166616,Epsilon Greedy
0,4.991147345908203,Epsilon Greedy
1,4.150606328272104,Epsilon Greedy
2,4.858800377757509,Epsilon Greedy
3,4.183001749460534,Epsilon Greedy
0,4.307325651377857,Epsilon Greedy
1,4.837836234664143,Epsilon Greedy
2,4.4188647273865,Epsilon Greedy
3,4.171745294063934,Epsilon Greedy
0,4.446661835575991,Epsilon Greedy
1,4.510595295604454,Epsilon Greedy
2,4.974589548623829,Epsilon Greedy
3,4.104873043788915,Epsilon Greedy
0,4.302647921049298,Epsilon Greedy
1,4.4697102354053655,Epsilon Greedy
2,4.137254977763298,Epsilon Greedy
3,4.6475992060910105,Epsilon Greedy
0,4.540834265209607,Epsilon Greedy
1,4.35225965465228,Epsilon Greedy
2,4.739419819322264,Epsilon Greedy
3,4.574317364395833,Epsilon Greedy
0,4.926192891113006,Epsilon Greedy
1,4.6042159072369655,Epsilon Greedy
2,4.44983056354119,Epsilon Greedy
3,4.584416560859526,Epsilon Greedy
0,4.84291069138326,Epsilon Greedy
1,4.548049969028962,Epsilon Greedy
2,4.829986360530261,Epsilon Greedy
3,4.131280561352522,Epsilon Greedy
0,4.26057704301293,Epsilon Greedy
1,4.604187155654943,Epsilon Greedy
2,4.739575869107721,Epsilon Greedy
3,4.57702709052524,Epsilon Greedy
0,4.756118867498983,Epsilon Greedy
1,4.302035622006435,Epsilon Greedy
2,4.785711549014534,Epsilon Greedy
3,4.947552957682485,Epsilon Greedy
0,4.994342380178234,Epsilon Greedy
1,4.56874319232634,Epsilon Greedy
2,4.366512199270885,Epsilon Greedy
3,4.440997739048482,Epsilon Greedy
0,4.363657406378254,Epsilon Greedy
1,4.8734241381208685,Epsilon Greedy
2,4.894011637467406,Epsilon Greedy
3,4.659754519062104,Epsilon Greedy
0,4.434142721816546,Epsilon Greedy
1,4.3185827405555655,Epsilon Greedy
2,4.724296994522521,Epsilon Greedy
3,4.769794320091839,Epsilon Greedy
0,4.96032812913743,Epsilon Greedy
1,4.815121536127908,Epsilon Greedy
2,4.315102674607205,Epsilon Greedy
3,4.7405147977317625,Epsilon Greedy
0,4.6024876420998,Epsilon Greedy
1,4.487087996300705,Epsilon Greedy
2,4.345870469524977,Epsilon Greedy
3,4.004982980006853,Epsilon Greedy
0,4.9499097275383095,Epsilon Greedy
1,4.4876836046539195,Epsilon Greedy
2,4.1845917176119345,Epsilon Greedy
3,4.527196819025793,Epsilon Greedy
0,4.243783173470717,Epsilon Greedy
1,4.14672559240935,Epsilon Greedy
2,4.549911123893128,Epsilon Greedy
3,4.3958252361472745,Epsilon Greedy
0,4.940837250628665,Epsilon Greedy
1,4.884114791198929,Epsilon Greedy
2,4.171779683704915,Epsilon Greedy
3,4.165052774139024,Epsilon Greedy
0,4.042319152637236,Epsilon Greedy
1,4.146069027371202,Epsilon Greedy
2,4.766638851769512,Epsilon Greedy
3,4.65194357058495,Epsilon Greedy
0,4.7320908955998515,Epsilon Greedy
1,4.814611755282543,Epsilon Greedy
2,4.869789098800946,Epsilon Greedy
3,4.92237441938338,Epsilon Greedy
0,4.947931174587395,Epsilon Greedy
1,4.989234902967148,Epsilon Greedy
2,4.870408798854278,Epsilon Greedy
3,4.87123938999812,Epsilon Greedy
0,4.661493881578287,Epsilon Greedy
1,4.674182929307744,Epsilon Greedy
2,4.304600922486026,Epsilon Greedy
3,4.334207715587525,Epsilon Greedy
0,4.662475187567166,Epsilon Greedy
1,4.026784290442853,Epsilon Greedy
2,4.579661795882279,Epsilon Greedy
3,4.805355696642912,Epsilon Greedy
0,4.163693264399119,Epsilon Greedy
